Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
34259,-8.929142857142853,-1.4594285714285702,-1.3474285714285708,0.16228571428571426,-0.05857142857142856,0.11314285714285707,0
34279,-9.782571428571423,-1.6402857142857135,-1.3534285714285708,0.08599999999999997,0.060000000000000026,0.11114285714285707,0
34299,-10.327999999999996,-2.2865714285714276,-1.1582857142857137,0.0017142857142857012,-0.04914285714285709,0.16685714285714276,0
34319,-9.705714285714283,-2.629714285714284,-0.7637142857142852,-0.051714285714285706,-0.24199999999999994,0.2505714285714285,0
34339,-8.625428571428566,-2.5811428571428556,-0.44371428571428534,-0.07685714285714285,-0.2839999999999999,0.27571428571428563,0
34359,-8.570285714285708,-2.606571428571427,-0.6031428571428568,-0.01600000000000002,-0.16371428571428562,0.20314285714285704,0
34379,-9.585999999999995,-2.7734285714285702,-0.9808571428571424,0.1348571428571428,-0.0785714285714285,0.0985714285714285,0
34399,-10.870285714285709,-2.938571428571427,-1.1668571428571424,0.27457142857142847,-0.08914285714285708,0.0468571428571428,0
34418,-11.76171428571428,-2.9394285714285697,-0.9462857142857138,0.2874285714285713,-0.14314285714285707,0.07657142857142851,0
34438,-12.134857142857136,-2.6705714285714275,-0.6985714285714282,0.20514285714285707,-0.20685714285714277,0.15342857142857136,0
34458,-11.97971428571428,-2.2037142857142844,-0.4697142857142854,0.11857142857142851,-0.27428571428571413,0.22742857142857137,0
34478,-11.433999999999994,-1.9334285714285704,-0.32599999999999985,0.034571428571428545,-0.3014285714285713,0.2539999999999999,0
34498,-11.355428571428565,-2.1674285714285704,-0.056285714285714314,-0.04228571428571428,-0.17799999999999988,0.19971428571428562,0
34519,-11.923999999999992,-2.5194285714285707,0.37057142857142833,-0.06799999999999999,-0.06942857142857134,0.13971428571428562,0
34539,-12.020571428571422,-2.272857142857142,0.802285714285714,-0.02257142857142855,-0.1348571428571428,0.15257142857142847,0
34559,-10.65371428571428,-1.7359999999999989,0.8534285714285711,-0.018285714285714263,-0.2779999999999999,0.22571428571428565,0
34579,-8.70228571428571,-1.5645714285714278,0.5888571428571425,-0.057714285714285704,-0.30314285714285705,0.24885714285714278,0
34599,-7.521142857142852,-1.8011428571428563,0.4025714285714283,-0.03457142857142858,-0.24314285714285705,0.19085714285714278,0
34619,-7.391714285714283,-1.5837142857142852,0.4519999999999998,0.0637142857142857,-0.19342857142857134,0.11114285714285708,0
34639,-7.673142857142852,-1.0614285714285707,0.5205714285714284,0.09628571428571427,-0.14599999999999996,0.05485714285714282,0
34659,-8.02485714285714,-0.875714285714285,0.4345714285714284,0.04114285714285712,-0.09742857142857142,0.007428571428571423,0
34679,-8.727428571428568,-1.4211428571428564,0.26571428571428557,-0.0014285714285714422,0.01799999999999997,-0.050857142857142844,0
34699,-10.025142857142852,-2.127142857142856,0.054857142857142806,0.010000000000000004,0.18542857142857136,-0.08057142857142854,0
34718,-11.944571428571422,-2.5237142857142842,-0.07400000000000001,-0.014857142857142843,0.34457142857142853,-0.07599999999999997,0
34739,-13.967142857142852,-2.6348571428571415,-0.09857142857142864,-0.07542857142857143,0.34971428571428564,-0.05914285714285711,0
34759,-14.980285714285708,-2.5231428571428562,0.25971428571428556,-0.04571428571428571,0.22457142857142842,-0.06428571428571425,0
34779,-14.486285714285707,-2.1414285714285706,0.5654285714285713,0.038000000000000006,0.11657142857142846,-0.07999999999999997,0
34799,-13.67514285714285,-1.6559999999999993,0.6877142857142855,0.02057142857142858,0.1599999999999999,-0.0714285714285714,0
34819,-13.488857142857137,-1.5914285714285707,0.3888571428571427,-0.07171428571428572,0.22199999999999992,-0.02514285714285714,0
34839,-13.540857142857137,-1.9285714285714277,0.08828571428571419,-0.06485714285714285,0.13799999999999998,0.036571428571428546,0
34859,-13.120857142857137,-2.2497142857142847,-0.14457142857142857,0.011142857142857142,-0.06714285714285712,0.10685714285714282,0
34879,-12.237999999999994,-2.362571428571427,-0.11028571428571426,0.052571428571428554,-0.27057142857142846,0.20171428571428562,0
34899,-11.125142857142851,-2.1785714285714275,-0.02000000000000002,0.07199999999999998,-0.45314285714285696,0.28714285714285703,0
34919,-9.95771428571428,-1.7708571428571418,0.14914285714285705,0.08714285714285712,-0.6122857142857141,0.35285714285714265,0
34939,-8.723999999999995,-1.5291428571428562,0.373142857142857,0.06742857142857141,-0.6417142857142855,0.40742857142857125,0
34959,-8.07028571428571,-1.3931428571428566,0.5234285714285712,0.03199999999999997,-0.47714285714285687,0.4457142857142855,0
34979,-8.327714285714283,-1.0808571428571425,0.5808571428571425,0.020571428571428543,-0.39971428571428547,0.42485714285714266,0
34999,-8.867142857142852,-0.7191428571428569,0.6099999999999998,0.0554285714285714,-0.4934285714285712,0.3759999999999998,0
35019,-9.063428571428567,-0.5419999999999997,0.4582857142857141,0.0957142857142857,-0.6545714285714284,0.3474285714285712,0
35039,-8.888285714285711,-0.5097142857142855,0.21942857142857128,0.06285714285714288,-0.6928571428571425,0.3919999999999998,0
35059,-8.513999999999996,-0.518285714285714,0.053142857142857054,-0.11028571428571422,-0.7348571428571424,0.492285714285714,0
35079,-7.755714285714283,-0.6505714285714284,0.09571428571428565,-0.2994285714285714,-0.7728571428571425,0.6168571428571425,0
35099,-6.719999999999996,-0.7962857142857139,0.20400000000000001,-0.3177142857142856,-0.8185714285714282,0.6957142857142854,0
35119,-5.559428571428568,-1.0417142857142854,0.05114285714285724,-0.18485714285714278,-0.8385714285714282,0.6585714285714283,0
35139,-4.597428571428569,-1.3971428571428564,-0.5102857142857141,-0.03828571428571424,-0.7885714285714283,0.5331428571428569,0
35159,-4.179999999999998,-1.7045714285714277,-1.066285714285714,0.05342857142857141,-0.6099999999999998,0.3879999999999998,0
35179,-4.613142857142854,-1.7457142857142849,-0.8382857142857141,0.10971428571428567,-0.3408571428571427,0.30542857142857127,0
35198,-5.7894285714285685,-1.4745714285714278,-0.047714285714285674,0.15542857142857136,-0.12714285714285706,0.24885714285714272,0
35218,-7.341999999999997,-1.0711428571428567,0.8091428571428569,0.1897142857142856,-0.00885714285714282,0.2142857142857142,0
35238,-8.92771428571428,-0.6902857142857138,1.0859999999999996,0.2134285714285713,0.033428571428571446,0.1639999999999999,0
35258,-10.093142857142853,-0.4837142857142855,1.0308571428571425,0.19485714285714276,-0.018285714285714256,0.12171428571428564,0
35278,-10.48571428571428,-0.31714285714285706,0.9788571428571422,0.16942857142857137,-0.11742857142857138,0.12114285714285708,0
35298,-10.06628571428571,0.024571428571428557,1.1085714285714279,0.14171428571428568,-0.21999999999999995,0.16399999999999992,0
35318,-9.355999999999995,0.42771428571428566,1.2842857142857138,0.05257142857142856,-0.17942857142857138,0.1905714285714285,0
35344,-8.907142857142855,0.2628571428571429,1.301714285714285,-0.07771428571428571,-0.07257142857142854,0.18028571428571422,0
35364,-8.896571428571423,-0.3677142857142855,1.484571428571428,-0.15828571428571425,0.007142857142857166,0.15571428571428564,0
35384,-9.093714285714281,-0.9859999999999995,1.5737142857142852,-0.11828571428571424,-0.005999999999999986,0.13171428571428564,0
35404,-9.203428571428567,-1.1939999999999995,1.3799999999999992,-0.021714285714285707,-0.03628571428571427,0.08399999999999996,0
35424,-9.285428571428568,-1.068571428571428,1.0162857142857138,0.07485714285714283,-0.05399999999999998,0.0394285714285714,0
35444,-9.172857142857138,-0.766285714285714,1.041428571428571,0.1451428571428571,-0.06914285714285712,0.0048571428571428515,0
35464,-8.979999999999997,-0.5617142857142854,1.3268571428571423,0.1671428571428571,-0.033999999999999996,-0.02085714285714285,0
35484,-8.918571428571424,-0.526285714285714,1.5074285714285707,0.1737142857142856,0.019714285714285705,-0.04742857142857142,0
35504,-9.031142857142854,-0.3788571428571427,1.4734285714285706,0.19342857142857134,0.07857142857142854,-0.05999999999999997,0
35524,-9.200857142857139,-0.0922857142857142,1.2562857142857136,0.20371428571428563,0.12571428571428567,-0.05914285714285711,0
35544,-9.313428571428567,0.05342857142857152,1.0399999999999994,0.1642857142857142,0.1608571428571428,-0.06171428571428568,0
35564,-9.479142857142854,-0.18114285714285705,1.0697142857142852,0.12199999999999994,0.15571428571428564,-0.08599999999999997,0
35584,-9.431714285714282,-0.4217142857142856,1.1548571428571424,0.10885714285714279,0.11571428571428563,-0.11057142857142853,0
35604,-9.239999999999995,-0.43314285714285705,1.1988571428571422,0.10342857142857138,0.09971428571428564,-0.11257142857142852,0
35624,-9.19828571428571,-0.25171428571428556,1.2085714285714277,0.09428571428571425,0.11628571428571423,-0.09085714285714282,0
35644,-9.557428571428566,-0.11999999999999995,1.3142857142857136,0.08228571428571425,0.12999999999999995,-0.0674285714285714,0
35664,-9.80428571428571,-0.0011428571428571174,1.2971428571428567,0.05428571428571427,0.09657142857142853,-0.05514285714285712,0
35684,-9.618571428571423,0.07685714285714286,1.2248571428571422,0.0022857142857142785,0.06685714285714281,-0.05828571428571425,0
35704,-9.223999999999993,0.07600000000000003,1.2419999999999993,-0.021999999999999992,0.07171428571428566,-0.06828571428571426,0
35724,-9.078571428571424,-0.1251428571428571,1.222571428571428,-0.03628571428571426,0.10828571428571424,-0.07171428571428569,0
35744,-9.200857142857139,-0.28399999999999986,1.0511428571428567,-0.059142857142857115,0.13828571428571423,-0.06914285714285712,0
35764,-9.450857142857139,-0.2948571428571427,0.8979999999999995,-0.09228571428571425,0.1408571428571428,-0.05571428571428569,0
35784,-9.52371428571428,-0.27114285714285696,0.9348571428571424,-0.08999999999999997,0.1014285714285714,-0.05028571428571425,0
35804,-9.453142857142852,-0.3754285714285712,0.9759999999999995,-0.07685714285714282,0.048571428571428536,-0.052285714285714255,0
35824,-9.331428571428567,-0.45085714285714273,1.0339999999999994,-0.07571428571428568,0.022571428571428548,-0.04999999999999998,0
35844,-9.32428571428571,-0.4119999999999998,1.1234285714285708,-0.07828571428571424,0.036571428571428546,-0.031714285714285695,0
35864,-9.34685714285714,-0.32628571428571407,1.1725714285714277,-0.08771428571428568,0.06171428571428568,-0.02085714285714284,0
35884,-9.305428571428568,-0.29542857142857126,1.179714285714285,-0.09971428571428567,0.07571428571428568,-0.018285714285714273,0
35904,-9.268857142857138,-0.32285714285714273,1.1431428571428564,-0.11942857142857137,0.08599999999999995,-0.02257142857142856,0
35924,-9.342571428571423,-0.2979999999999999,1.1037142857142852,-0.13571428571428568,0.08485714285714283,-0.027428571428571413,0
35944,-9.504285714285711,-0.22371428571428556,1.0257142857142854,-0.1448571428571428,0.06914285714285712,-0.03085714285714284,0
35964,-9.599714285714281,-0.19999999999999987,0.9248571428571424,-0.14771428571428563,0.04428571428571426,-0.031714285714285695,0
35984,-9.533714285714282,-0.3108571428571427,0.8662857142857139,-0.16914285714285704,0.027428571428571406,-0.025714285714285703,0
36004,-9.446571428571424,-0.377142857142857,0.8997142857142851,-0.2099999999999999,0.023428571428571417,-0.011714285714285705,0
36024,-9.380857142857138,-0.42199999999999976,0.9711428571428566,-0.23399999999999985,0.013999999999999993,-0.004285714285714282,0
36044,-9.392857142857139,-0.42628571428571405,1.0499999999999994,-0.2494285714285713,0.005142857142857139,-0.003999999999999998,0
36064,-9.371428571428567,-0.4702857142857141,1.0708571428571423,-0.24971428571428558,-0.002571428571428574,-0.004285714285714285,0
36084,-9.349428571428568,-0.4859999999999997,0.9491428571428566,-0.24771428571428558,0.0008571428571428536,0.004285714285714285,0
36104,-9.259142857142852,-0.5811428571428567,0.9379999999999995,-0.23828571428571416,0.011714285714285705,0.004857142857142856,0
36124,-9.182571428571423,-0.6957142857142853,1.007428571428571,-0.22314285714285703,0.02828571428571427,0.0025714285714285696,0
36144,-9.188857142857138,-0.6577142857142854,0.9782857142857138,-0.21114285714285705,0.03999999999999999,0.0025714285714285696,0
36164,-9.370857142857137,-0.5499999999999997,0.8739999999999996,-0.2165714285714285,0.043428571428571414,0.005714285714285713,0
36184,-9.590571428571426,-0.5339999999999997,0.8739999999999994,-0.22314285714285703,0.017999999999999995,0.000857142857142858,0
36204,-9.58571428571428,-0.6505714285714284,0.9211428571428566,-0.21857142857142847,-0.026571428571428572,-0.008285714285714283,0
36223,-9.284571428571423,-0.7234285714285711,1.0031428571428567,-0.2174285714285713,-0.02371428571428573,-0.010857142857142853,0
36244,-9.04914285714285,-0.6605714285714283,1.015142857142857,-0.2157142857142856,0.05485714285714283,-0.009142857142857137,0
36264,-9.166571428571423,-0.6077142857142854,0.893428571428571,-0.2085714285714285,0.12971428571428567,-0.012571428571428563,0
36284,-9.465428571428568,-0.5808571428571425,0.7319999999999995,-0.1905714285714285,0.12914285714285711,-0.0157142857142857,0
36304,-9.597428571428567,-0.6631428571428568,0.7145714285714282,-0.16171428571428564,0.08428571428571424,-0.026857142857142843,0
36324,-9.512857142857138,-0.7054285714285711,0.7137142857142853,-0.13599999999999995,0.05085714285714282,-0.03228571428571427,0
36344,-9.356857142857137,-0.762285714285714,0.7354285714285711,-0.13914285714285707,0.05599999999999997,-0.03428571428571427,0
36364,-9.307999999999995,-0.7911428571428567,0.7134285714285711,-0.14399999999999996,0.0714285714285714,-0.02999999999999998,0
36384,-9.335428571428567,-0.7697142857142854,0.708285714285714,-0.13428571428571423,0.06914285714285712,-0.027428571428571413,0
36404,-9.323428571428567,-0.6571428571428568,0.7391428571428569,-0.11657142857142849,0.05771428571428569,-0.02257142857142856,0
36424,-9.33828571428571,-0.5662857142857141,0.7539999999999997,-0.11942857142857137,0.05571428571428569,-0.018285714285714273,0
36444,-9.39971428571428,-0.6251428571428568,0.7485714285714282,-0.1188571428571428,0.04571428571428569,-0.0217142857142857,0
36464,-9.401999999999996,-0.6911428571428567,0.8325714285714283,-0.1051428571428571,0.020857142857142838,-0.020571428571428546,0
36484,-9.52685714285714,-0.7957142857142852,0.7565714285714282,-0.06914285714285712,0.037142857142857116,-0.07085714285714281,0
42237,-9.838857142857139,-0.9994285714285711,0.7319999999999995,-0.03428571428571428,0.07199999999999998,-0.11399999999999996,1
42257,-10.35228571428571,-1.3608571428571423,0.6868571428571426,0.032857142857142835,0.07342857142857143,-0.11457142857142855,1
42276,-10.533428571428567,-1.6094285714285705,0.6779999999999997,0.12142857142857136,-0.000285714285714285,-0.046571428571428555,1
42297,-10.176571428571425,-1.6879999999999993,0.5074285714285711,0.2008571428571428,-0.059428571428571414,0.010857142857142862,1
42317,-9.375714285714281,-1.4042857142857135,0.6968571428571424,0.2231428571428571,-0.08628571428571427,0.044,1
42337,-8.791428571428566,-0.8982857142857138,1.154285714285714,0.20914285714285702,-0.05628571428571427,0.030857142857142857,1
42357,-8.741999999999996,-0.46999999999999953,1.3068571428571423,0.23057142857142846,-0.0042857142857142885,-0.02257142857142856,1
42377,-8.940857142857137,-0.5719999999999996,0.9277142857142853,0.2962857142857141,0.05657142857142855,-0.07485714285714283,1
42397,-9.077714285714281,-1.1337142857142852,0.4117142857142855,0.3448571428571427,0.08171428571428568,-0.10085714285714281,1
42417,-9.00171428571428,-1.612571428571428,0.24142857142857127,0.3342857142857141,0.05114285714285711,-0.08399999999999996,1
42437,-8.693142857142853,-1.549428571428571,0.16257142857142853,0.3125714285714284,0.05599999999999995,-0.05771428571428568,1
42457,-8.65828571428571,-1.2899999999999991,-0.02057142857142856,0.29999999999999993,0.13399999999999995,-0.05257142857142855,1
42477,-8.85685714285714,-1.3868571428571421,-0.24771428571428564,0.2782857142857142,0.1865714285714285,-0.06485714285714284,1
42496,-8.796571428571424,-1.5797142857142852,-0.3405714285714284,0.22999999999999993,0.13371428571428562,-0.05399999999999997,1
42516,-8.001714285714282,-1.1499999999999995,-0.43828571428571406,0.14314285714285707,0.1097142857142856,-0.03171428571428567,1
42537,-7.2508571428571384,-0.595428571428571,-0.5165714285714283,0.04257142857142854,0.219142857142857,-0.07714285714285707,1
42557,-7.114857142857139,-0.8297142857142852,-0.4848571428571426,-0.005428571428571453,0.35371428571428554,-0.20142857142857132,1
42577,-7.227999999999997,-1.5468571428571423,-0.4277142857142854,0.016571428571428567,0.4031428571428569,-0.3357142857142856,1
42597,-7.0791428571428545,-1.7722857142857134,-0.6782857142857139,0.02114285714285715,0.42742857142857116,-0.40657142857142836,1
42617,-6.919714285714282,-1.4748571428571422,-0.9925714285714282,-0.02542857142857141,0.4559999999999998,-0.4394285714285712,1
42637,-6.874857142857139,-1.2602857142857136,-0.9745714285714282,-0.07657142857142854,0.4631428571428569,-0.4422857142857141,1
42657,-6.84285714285714,-1.0145714285714282,-0.5539999999999996,-0.11514285714285707,0.5111428571428569,-0.4065714285714284,1
42677,-6.723428571428568,-0.5891428571428567,-0.47314285714285675,-0.21199999999999988,0.6394285714285711,-0.3417142857142855,1
42697,-6.834857142857139,-0.4679999999999996,-0.939428571428571,-0.3634285714285713,0.7219999999999998,-0.32114285714285695,1
42717,-7.489999999999996,-1.0157142857142851,-1.1919999999999997,-0.43428571428571416,0.6559999999999997,-0.36914285714285694,1
42737,-8.797142857142852,-1.7891428571428565,-0.7134285714285711,-0.3239999999999999,0.575142857142857,-0.4348571428571427,1
42757,-9.885999999999996,-2.2497142857142847,-0.2068571428571425,-0.11628571428571423,0.4265714285714284,-0.44228571428571417,1
42777,-9.72571428571428,-2.4291428571428564,-0.4077142857142855,0.029142857142857175,0.18885714285714272,-0.3925714285714284,1
42797,-9.080571428571425,-2.1531428571428557,-1.0097142857142853,0.02685714285714286,0.023428571428571354,-0.35371428571428554,1
42817,-9.056571428571424,-1.94542857142857,-1.2085714285714282,-0.0022857142857143006,0.19742857142857134,-0.3465714285714284,1
42837,-11.04228571428571,-2.2245714285714273,-1.2799999999999994,0.03257142857142856,0.2871428571428571,-0.3048571428571427,1
42857,-12.931142857142852,-2.8908571428571412,-1.286571428571428,0.05571428571428574,-0.01942857142857139,-0.12771428571428567,1
42876,-12.25028571428571,-2.9217142857142844,-1.0285714285714285,-0.08228571428571427,-0.5025714285714284,0.11171428571428568,1
42896,-10.031142857142852,-2.2868571428571416,0.044857142857142804,-0.11457142857142855,-0.7025714285714283,0.3177142857142856,1
43181,-9.069142857142852,-1.409999999999999,1.1631428571428568,-0.02857142857142856,-0.7199999999999995,0.4442857142857142,1
43201,-9.052571428571424,-0.6534285714285709,1.6348571428571421,0.08028571428571428,-0.7205714285714282,0.5114285714285711,1
43222,-8.43371428571428,-0.3088571428571425,1.4194285714285706,0.05114285714285711,-0.6494285714285711,0.4874285714285712,1
43242,-8.477142857142852,-0.45628571428571396,1.203714285714285,0.0948571428571428,-0.4777142857142855,0.3865714285714284,1
43262,-9.533142857142852,-0.8194285714285712,1.2805714285714278,0.1631428571428571,-0.3437142857142855,0.30285714285714266,1
43282,-10.649142857142852,-0.9117142857142854,1.447999999999999,0.19028571428571422,-0.3694285714285712,0.3042857142857141,1
43302,-10.62228571428571,-0.6728571428571426,1.5045714285714278,0.11599999999999994,-0.5099999999999998,0.3774285714285712,1
43322,-9.746285714285712,-0.3362857142857141,1.6622857142857135,0.029428571428571394,-0.5908571428571426,0.4305714285714284,1
43342,-8.96371428571428,0.07428571428571427,2.025999999999999,0.0294285714285714,-0.534285714285714,0.41914285714285693,1
43362,-8.851999999999997,0.415142857142857,2.3811428571428563,0.06285714285714283,-0.44228571428571406,0.38114285714285695,1
43382,-8.78828571428571,0.6042857142857141,2.425999999999999,0.05828571428571426,-0.41742857142857126,0.3414285714285712,1
43402,-8.675142857142852,0.5465714285714284,2.3054285714285703,0.030285714285714256,-0.3734285714285712,0.28742857142857126,1
43422,-8.96428571428571,0.4234285714285712,2.348285714285713,0.04514285714285712,-0.27628571428571413,0.2259999999999999,1
43442,-9.57085714285714,0.3654285714285712,2.511142857142856,0.06542857142857142,-0.22799999999999987,0.20428571428571418,1
43462,-9.591142857142854,0.44771428571428545,2.591142857142856,0.043428571428571414,-0.2502857142857141,0.2182857142857142,1
43482,-9.01828571428571,0.5885714285714283,2.5319999999999983,-0.00742857142857143,-0.2517142857142856,0.2122857142857142,1
43502,-8.681999999999995,0.7139999999999996,2.5614285714285696,-0.039999999999999994,-0.18657142857142847,0.16171428571428564,1
43522,-8.863428571428567,0.716285714285714,2.679142857142856,-0.04571428571428569,-0.11857142857142851,0.09257142857142853,1
43542,-9.003714285714281,0.671428571428571,2.7879999999999985,-0.049428571428571405,-0.06828571428571426,0.042571428571428545,1
43562,-8.897142857142853,0.518285714285714,2.8139999999999987,-0.05314285714285712,-0.025714285714285703,0.00571428571428571,1
43582,-8.910571428571425,0.4031428571428569,2.81542857142857,-0.04914285714285713,0.02914285714285713,-0.027428571428571413,1
43602,-9.032571428571423,0.35999999999999976,2.776285714285713,-0.033428571428571405,0.0714285714285714,-0.060857142857142825,1
43622,-9.042857142857137,0.3891428571428569,2.7545714285714276,-0.029999999999999978,0.11114285714285708,-0.08999999999999996,1
43642,-8.86428571428571,0.35371428571428554,2.7805714285714274,-0.04085714285714284,0.1639999999999999,-0.11914285714285708,1
43662,-8.791714285714281,0.2934285714285713,2.6362857142857132,-0.04571428571428569,0.245142857142857,-0.1525714285714285,1
43682,-8.795714285714283,0.28342857142857136,2.3637142857142845,-0.03914285714285712,0.32485714285714273,-0.18485714285714275,1
