Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
55668,-9.408857142857146,0.2151428571428571,0.2957142857142857,-0.024000000000000018,0.03742857142857142,-0.022285714285714308,0
55689,-9.490571428571428,0.23342857142857137,0.27914285714285725,-0.010000000000000012,0.03428571428571429,-0.014857142857142869,0
55709,-9.515142857142852,0.25885714285714273,0.24828571428571417,-0.0059999999999999915,0.03257142857142856,-0.011714285714285705,0
55729,-9.45428571428571,0.2968571428571427,0.1697142857142856,-0.00999999999999999,0.03485714285714284,-0.012571428571428563,0
55749,-9.40485714285714,0.3248571428571427,0.17171428571428562,-0.026571428571428555,0.03257142857142856,-0.014857142857142852,0
55769,-9.421428571428567,0.3659999999999998,0.20028571428571418,-0.040857142857142835,0.029999999999999978,-0.013428571428571422,0
55789,-9.470285714285708,0.41085714285714264,0.21914285714285706,-0.06428571428571425,0.04257142857142855,-0.009142857142857137,0
55809,-9.505142857142852,0.42285714285714265,0.15028571428571422,-0.0931428571428571,0.05485714285714283,-0.010857142857142853,0
55829,-9.467142857142854,0.4265714285714284,0.07371428571428566,-0.1285714285714285,0.06342857142857139,-0.0065714285714285675,0
55849,-9.452571428571424,0.41857142857142837,0.02971428571428567,-0.14971428571428563,0.06999999999999998,-0.005999999999999997,0
55869,-9.412857142857138,0.41971428571428554,0.09199999999999997,-0.16771428571428562,0.0774285714285714,-0.00314285714285714,0
55889,-9.391714285714281,0.345142857142857,0.0754285714285714,-0.17828571428571421,0.08342857142857138,-0.006857142857142855,0
55909,-9.461714285714281,0.20999999999999985,0.034571428571428545,-0.18742857142857133,0.08999999999999996,-0.003999999999999998,0
55929,-9.543142857142852,0.09314285714285706,0.03314285714285711,-0.1825714285714285,0.0831428571428571,-0.0008571428571428536,0
55949,-9.493142857142853,0.11371428571428566,0.07599999999999996,-0.16657142857142848,0.06771428571428567,-0.0059999999999999915,0
55969,-9.359999999999994,0.1414285714285714,0.10057142857142852,-0.1611428571428571,0.058285714285714246,-0.023142857142857128,0
55989,-9.375428571428566,0.009428571428571418,0.19999999999999993,-0.1285714285714285,0.05914285714285711,-0.04599999999999998,0
56009,-9.572285714285709,-0.1242857142857143,0.25742857142857134,-0.08628571428571424,0.04914285714285713,-0.05657142857142855,0
56029,-9.796571428571424,-0.03571428571428575,0.1385714285714285,-0.05999999999999996,0.02914285714285713,-0.043999999999999984,0
56049,-9.826285714285708,0.16971428571428565,-0.03828571428571432,-0.07571428571428568,0.011714285714285701,-0.019428571428571417,0
56069,-9.601428571428567,0.30828571428571416,-0.04228571428571429,-0.09342857142857139,0.010857142857142845,-0.004857142857142847,0
56089,-9.36771428571428,0.33457142857142846,0.02171428571428573,-0.0931428571428571,0.031714285714285695,-0.015142857142857135,0
56109,-9.271142857142852,0.24342857142857133,-0.005142857142857124,-0.0851428571428571,0.0574285714285714,-0.024857142857142845,0
56129,-9.365714285714281,0.11971428571428563,-0.0837142857142857,-0.07914285714285708,0.07085714285714284,-0.03257142857142856,0
56149,-9.55085714285714,0.061714285714285645,-0.09257142857142857,-0.09428571428571425,0.05399999999999998,-0.02828571428571427,0
56169,-9.638571428571424,0.11057142857142851,0.0197142857142857,-0.10142857142857138,0.025999999999999978,-0.01999999999999999,0
56189,-9.537999999999995,0.14199999999999993,0.15542857142857142,-0.09514285714285711,0.009999999999999985,-0.011714285714285705,0
56209,-9.435142857142854,0.15171428571428566,0.15828571428571425,-0.08085714285714282,0.02257142857142856,-0.009142857142857137,0
56229,-9.450857142857139,0.12771428571428567,0.019714285714285684,-0.06571428571428568,0.034857142857142843,-0.009142857142857137,0
56249,-9.51028571428571,0.10399999999999995,-0.055714285714285716,-0.045142857142857123,0.030857142857142847,-0.011714285714285705,0
56269,-9.533999999999995,0.07771428571428571,-0.04885714285714284,-0.011428571428571418,0.009142857142857137,-0.021714285714285707,0
56289,-9.57971428571428,-0.01857142857142858,-0.016571428571428567,0.008,-0.006571428571428572,-0.02314285714285713,0
56309,-9.54285714285714,-0.04657142857142859,0.0005714285714285704,0.018571428571428565,-0.012571428571428568,-0.015999999999999993,0
56329,-9.478857142857137,0.03857142857142855,0.028857142857142852,0.019142857142857135,-0.008285714285714283,-0.008285714285714278,0
56349,-9.397428571428566,0.13399999999999995,0.02199999999999999,0.01314285714285714,-0.000857142857142858,-0.009999999999999995,0
56369,-9.388857142857137,0.14942857142857136,0.021714285714285707,-0.0014285714285714284,0.009142857142857137,-0.009999999999999995,0
56389,-9.409142857142852,0.17542857142857132,0.02571428571428572,-0.013428571428571422,0.023428571428571417,-0.009999999999999995,0
56409,-9.493428571428566,0.2659999999999999,-0.03371428571428569,-0.019999999999999983,0.0357142857142857,-0.010857142857142853,0
56429,-9.545428571428566,0.34085714285714275,-0.11771428571428566,-0.03914285714285712,0.0417142857142857,-0.007428571428571426,0
56449,-9.52571428571428,0.35942857142857126,-0.21171428571428563,-0.07257142857142854,0.03999999999999998,-0.0034285714285714275,0
56469,-9.509999999999996,0.35085714285714265,-0.1779999999999999,-0.11914285714285708,0.04085714285714284,0.0017142857142857118,0
56489,-9.498857142857137,0.3168571428571427,-0.1902857142857142,-0.17085714285714276,0.03742857142857141,0.011714285714285705,0
56509,-9.53371428571428,0.2574285714285713,-0.20885714285714277,-0.20657142857142846,0.031714285714285695,0.02828571428571427,0
56529,-9.560857142857138,0.19657142857142848,-0.23257142857142846,-0.21828571428571417,0.03257142857142856,0.03828571428571427,0
56549,-9.600285714285711,0.16085714285714278,-0.23914285714285705,-0.22857142857142845,0.0357142857142857,0.04257142857142855,0
56569,-9.564571428571423,0.15142857142857136,-0.27571428571428563,-0.2414285714285713,0.03257142857142856,0.05085714285714284,0
56589,-9.565999999999995,0.13142857142857137,-0.23771428571428563,-0.255142857142857,0.016571428571428563,0.05571428571428569,0
56609,-9.547999999999995,0.11828571428571424,-0.16285714285714276,-0.259142857142857,0.003428571428571423,0.0534285714285714,0
56629,-9.508857142857138,0.0674285714285714,-0.13342857142857134,-0.2582857142857142,-4.336808689942018e-18,0.04914285714285712,0
56649,-9.453428571428567,0.015999999999999986,-0.18942857142857134,-0.23828571428571416,0.009999999999999995,0.04914285714285712,0
56669,-9.466571428571424,-0.005714285714285714,-0.17285714285714276,-0.21599999999999986,0.019142857142857135,0.05257142857142855,0
56689,-9.521142857142852,-0.02285714285714284,-0.1605714285714285,-0.19399999999999992,0.019142857142857135,0.05828571428571425,0
56709,-9.545142857142853,-0.052285714285714255,-0.11371428571428563,-0.17514285714285704,0.009999999999999995,0.05999999999999997,0
56729,-9.531142857142852,-0.08171428571428568,-0.16371428571428565,-0.1448571428571428,0.0025714285714285696,0.048285714285714265,0
56749,-9.537999999999993,-0.07828571428571426,-0.17342857142857138,-0.11514285714285707,0.0008571428571428619,0.03257142857142856,0
56769,-9.581999999999997,-0.05428571428571428,-0.16371428571428565,-0.07485714285714282,-0.02028571428571427,0.018285714285714273,0
56789,-9.567999999999994,0.011999999999999985,-0.2014285714285713,-0.03085714285714284,-0.0497142857142857,0.012571428571428563,0
56809,-9.515714285714282,0.10485714285714282,-0.2945714285714285,0.00571428571428572,-0.059142857142857115,0.0065714285714285675,0
56829,-9.482857142857139,0.16971428571428565,-0.2757142857142856,0.023428571428571424,-0.04599999999999997,0.0034285714285714275,0
